CRASH_RECORD_ID,RD_NO,CRASH_DATE_EST_I,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,PHOTOS_TAKEN_I,STATEMENTS_TAKEN_I,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION
1f1fa23ae4d1dcc10fac64209b49716deea70226996c9c51e20f6370bdb3c914d8cbaf68d67313a7baad7333d3091d767e8a57fbb2db207de417f4de1b62638b,JB218506,,4/10/2018 12:40,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,N,Y,"$501 - $1,500",4/10/2018 15:45,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,1612,N,THROOP ST,1433,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,12,3,4,41.91115214,-87.66132779,POINT (-87.661327785943 41.911152139122)
20e5a5a3c77083806b7d95138ece6f260a0b6e35f34182486f48a1535ae9743b625df7a2f8a10d200a49b2015011d0be197cb469d127d8fdeaf3e3b304855b10,JG337605,,7/12/2023 7:31,30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,FIXED OBJECT,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,Y,,"OVER $1,500",7/12/2023 7:31,FAILING TO REDUCE SPEED TO AVOID CRASH,UNABLE TO DETERMINE,6605,S,MORGAN ST,723,,,,,,,1,INCAPACITATING INJURY,1,0,1,0,0,0,0,7,4,7,41.77402023,-87.64934995,POINT (-87.649349945809 41.77402023309)
22102cd870046c3bada831d4d2ba2c1475c3329302241212b3f02100d9e4b9055639fad9985ef05aaaed30b23805361b08f9d9f2175940afb07b0940ed110491,JG337526,,7/12/2023 5:15,25,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",7/12/2023 5:29,IMPROPER OVERTAKING/PASSING,IMPROPER OVERTAKING/PASSING,943,W,95TH ST,2223,,Y,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,5,4,7,41.72129875,-87.64729964,POINT (-87.647299642504 41.721298750279)
227bc47a643821492192c0c6767011c29371966b549d9bcad548076f8922ccc0b6d7df585db4adaa047967c84d91438e5d898815b29b5468a84dc86b0560c868,JE285397,,6/30/2021 21:04,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE OPPOSITE DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",6/30/2021 22:30,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,UNABLE TO DETERMINE,1611,N,THROOP ST,1433,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,21,4,6,41.9110995,-87.66103167,POINT (-87.661031669908 41.911099495584)
2313f3fdbc8d908dfdb06767603f5d32e3619a2eea49b3d1d0575ce58233ffe0c8748db2f11ed0a0bca9b056d949f79db325d0f47b7cb6eecf2ab78e8a727783,JG230879,,4/20/2023 13:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",4/20/2023 13:45,IMPROPER BACKING,NOT APPLICABLE,1601,N,THROOP ST,1433,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,13,5,4,41.91080385,-87.66101984,POINT (-87.661019837449 41.910803852478)
21810dc75cb79e2db63f5671e1465498a5dc0512cd2529c53661431f9501f7a6a673ca1aae1f63c6dd7b7cfbecd3c59dbbc014072a2f71de9278dbc33763fd51,JD188402,,3/17/2020 11:15,20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR TO FRONT,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",3/17/2020 11:45,NOT APPLICABLE,NOT APPLICABLE,2222,E,70TH PL,331,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,11,3,3,41.76723149,-87.57050185,POINT (-87.570501852419 41.767231489578)
24f36e6f3e1dd33469f671c1f9e0f3ebcf5da5a74beaae6b1667055d1b895fbdf5433b3620c3363385b9dde88ca0bfcbe0ed93978b17b587f4a614339d29395c,JG337587,,7/12/2023 7:04,25,NO CONTROLS,NO CONTROLS,RAIN,DAWN,TURNING,Y-INTERSECTION,,CURVE ON GRADE,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",7/12/2023 7:05,WEATHER,UNABLE TO DETERMINE,643,W,83RD ST,622,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,7,4,7,41.7433101,-87.6406754,POINT (-87.640675397383 41.743310102731)
252f49cb0f81fb53b490fbb529f4b90031893987d92c94e9e795dcd590f3ec9cf7d322254f290d2afffb221e80b77699534c64c171620a66f27937a2145c47a5,HZ171017,,3/1/2016 18:15,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,SNOW,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,4,STRAIGHT AND LEVEL,ICE,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,$500 OR LESS,3/1/2016 18:40,FOLLOWING TOO CLOSELY,NOT APPLICABLE,798,N,THROOP ST,1215,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,18,3,3,41.89609159,-87.66154671,POINT (-87.661546711284 41.896091584677)
25acb9f5b76ca854b1b28411c6044111de08b2a95677139e00399270ba06b0bb1b36d3fe01a26caf2248dd2ae2fb8197045cb5a045f94f0b692843d2beecaf6d,JG338185,,7/12/2023 15:55,30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,SIDESWIPE OPPOSITE DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",7/12/2023 16:05,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2022,W,CHICAGO AVE,1212,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,4,7,41.89600335,-87.67801387,POINT (-87.678013864943 41.89600334638)
2703ab246f7625353983f68c09c511f7e4c58e892ada0205936b574cf852a93d1b93ec99d57801df4586018ca1cfb8f62f1e61ae220fc0140788c91740027e1a,JG337649,,7/12/2023 7:38,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,WET,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",7/12/2023 8:05,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,DISTRACTION - FROM INSIDE VEHICLE,6000,S,CENTRAL AVE,812,,,,,,,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,1,0,7,4,7,41.78346107,-87.76209063,POINT (-87.762090629219 41.783461066573)
273d44ca215234173acb4f77f2c0e309cb537dececf39b3c0b5e0f585e22dea59bb8e7128458090539dc6448757470d8e0b568b950f790cdf8faa27c85a09bd4,JG338653,,7/12/2023 22:38,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,$500 OR LESS,7/12/2023 23:49,FAILING TO REDUCE SPEED TO AVOID CRASH,UNABLE TO DETERMINE,3251,N,WESTERN AVE,1921,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,22,4,7,41.94098081,-87.68781207,POINT (-87.68781206981 41.940980812292)
292660e9fb9f638bc5af112564fe9ab591116996f36c8f0074037b320db08dbd87fed4f8a0432111183c7850fd2d3d8e6726452919d1ee0dd3f15672cd12f558,JG338319,,7/12/2023 14:00,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,UNKNOWN,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,,"$501 - $1,500",7/12/2023 17:45,UNABLE TO DETERMINE,NOT APPLICABLE,3323,W,47TH ST,821,,,,,,,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,1,0,14,4,7,41.80796672,-87.70743584,POINT (-87.707435837461 41.807966722383)
2974038762355e49b257eb63f8ed5ff073488ed0e9472e7b160929f983ddead5628f1d3204a5e0a992924e1fb549f64ca148a0020849dac7268afa89b0309c32,JG337891,,7/12/2023 11:50,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,ANGLE,FOUR WAY,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",7/12/2023 11:53,UNABLE TO DETERMINE,NOT APPLICABLE,1000,W,WASHINGTON BLVD,1224,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,11,4,7,41.88317184,-87.6521331,POINT (-87.652133100382 41.883171834849)
2a25921be1ce23f68dc3db38885a6749f6274e5d9307dd6f8f89d175bf5d8a1583994e1f93bb4ac619f3efd87463a461420a5114cbaa43a5229d610ea92f31f8,JG338236,,7/12/2023 15:55,45,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,,"CURVE, LEVEL",WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",7/12/2023 16:04,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1200,N,LAKE SHORE DR NB,1824,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,4,7,41.90407674,-87.62480394,POINT (-87.624803937073 41.904076743028)
2af223219c44ddfcb3b1c0d817f95fcbb3470f12d3dd6ceaafa5155d1dc1a265ea24fee3e52a796d4230c9bd8961c422d1c233218b0a2fb1fa6e94dd225271cc,JG338020,Y,7/12/2023 13:55,30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,REAR END,CENTER TURN LANE,,STRAIGHT AND LEVEL,WET,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",7/12/2023 14:00,FOLLOWING TOO CLOSELY,NOT APPLICABLE,3400,N,WESTERN AVE,1921,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,13,4,7,41.94318737,-87.68830202,POINT (-87.688302020702 41.943187373182)
2b3195dcaadef527928be140bea63d813a6e659bd3c61226fcfd75d6846ecd1ce2f0a753d9ee078584b9f922d58944c4b21b89cf845668d52f38b60fef70c5f0,JG338080,,7/12/2023 13:59,30,OTHER REG. SIGN,NO CONTROLS,RAIN,DAYLIGHT,TURNING,FOUR WAY,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,N,"OVER $1,500",7/12/2023 14:57,UNABLE TO DETERMINE,UNABLE TO DETERMINE,6299,S,STATE ST,311,,,,,,,3,NONINCAPACITATING INJURY,3,0,0,2,1,3,0,13,4,7,41.7801479,-87.6252264,POINT (-87.62522639765 41.780147896476)
2bda3ea51e7595179de02e330a2995017e9cc7b3f73b0e5f0eb834182fa38e76b3a8112eb0305577e94299a104afd1dda02e4229661f81e255ea2a0bcc2a2e69,JG337931,,7/12/2023 8:30,30,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,REAR END,UNKNOWN,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",7/12/2023 12:30,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,3599,N,OTTAWA AVE,1631,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,8,4,7,41.94515935,-87.81785749,POINT (-87.817857489732 41.945159349948)
2c7fa88ef1924bd5b94257c988197108d230eae6dfed5bd66f50660cd62f114faa1062a4740f7207783fc1edfe3d654bf5f7df6f63c300aeaf691527249f6252,JG338140,,7/12/2023 13:45,25,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",7/12/2023 16:00,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,7600,S,COTTAGE GROVE AVE,624,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,13,4,7,41.75666358,-87.60548737,POINT (-87.605487366182 41.756663577514)
2ca1233bed6e8a607d09a920177104c829987564caafcdb2f63098a3110e8d60c4a059366b4669c6153a88db72e9f1cc7799d3d1c1cb06ae24cf4727db315fbf,JG338425,,7/12/2023 18:50,30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",7/12/2023 19:10,FOLLOWING TOO CLOSELY,NOT APPLICABLE,2272,N,LINCOLN AVE,1812,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,18,4,7,41.92341561,-87.64613577,POINT (-87.646135765394 41.923415606911)
2cf6bcf586cf487c58be6eab2b09335cf45a2468a93bbfe0cbc88cde25d1b9d44453ed7bfd2c34f2c0c66abca5246f6a2d49bd69cf532df0f6811b7a1b57e4b4,JE207850,,4/22/2021 16:30,30,OTHER REG. SIGN,OTHER,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",4/23/2021 14:45,FAILING TO YIELD RIGHT-OF-WAY,IMPROPER OVERTAKING/PASSING,1610,N,THROOP ST,1433,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,5,4,41.911093,-87.66132544,POINT (-87.661325441429 41.911092998134)
2d500726116be4d3772b382abdbbbe848ce7af615c3b5fe01110f5d198c62799dc9478c1a32651c51862432c529b8399418896090f3e5f87f4cdd126f3d0fc86,JG338099,,7/12/2023 14:43,30,NO CONTROLS,NO CONTROLS,UNKNOWN,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,WET,NO DEFECTS,,NO INJURY / DRIVE AWAY,Y,,Y,"OVER $1,500",7/12/2023 15:09,FAILING TO REDUCE SPEED TO AVOID CRASH,NOT APPLICABLE,1958,W,GRAND AVE,1221,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,14,4,7,41.89093616,-87.67679066,POINT (-87.676790663646 41.890936161341)
2d885199285a65470a053005cfa1863f35c6678e81fd21b5189ef0500dc435383134d99a6bca573cc684fbedd98ca1aa065094ef067d12190ac823d2989860e8,JF133161,,2/3/2022 23:15,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,SNOW,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,$500 OR LESS,2/3/2022 23:30,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1602,N,THROOP ST,1433,,,,,,,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,23,5,2,41.91085638,-87.66131599,POINT (-87.66131599018 41.91085637642)
2da3931c8240b94d078b78fe6ceabb30b77ca9ce202ff0d93085c5f8462734640b93c2aa42006b8b7ce261dc43414e8d37ab98e1fb63950b8e14deb44dcbf7ea,JG351458,,7/12/2023 13:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,PEDESTRIAN,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,$500 OR LESS,7/22/2023 11:50,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,400,N,LA SALLE DR,1831,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,13,4,7,41.88922537,-87.63267412,POINT (-87.632674114985 41.88922537162)
2f0a7113dc3a504aa5e3c3e7dd95ad18b2c169f7a6570e43f9627904562061a3663778a76933eac5f8808163b729c420817e8aa14800c3bd886e0ebef82bf57f,JC249786,,5/4/2019 17:16,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",5/4/2019 17:16,TURNING RIGHT ON RED,DISREGARDING TRAFFIC SIGNALS,1600,N,THROOP ST,1433,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,17,7,5,41.91079724,-87.6613136,POINT (-87.661313602868 41.910797236385)
2fc6fdfab549d1a6a1f877c5dfa40b911a296d33abec6b8b1e9a53537106995e5153adbc7134518e1addb9d1349a0f2bf957d98c448d3c6f717b9fa16f3b8e10,JG339377,,7/12/2023 12:40,30,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,PEDESTRIAN,UNKNOWN,,STRAIGHT AND LEVEL,WET,UNKNOWN,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,,$500 OR LESS,7/13/2023 14:20,UNABLE TO DETERMINE,NOT APPLICABLE,6401,W,ADDISON ST,1632,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,12,4,7,41.94555292,-87.78636821,POINT (-87.786368212009 41.945552922959)
301df85aceb715babf050834a55c28961ffde061e4462dca38af6e4a599ab6b5ffc44d3fe08e49a74f0a11c82554e5f9d7698001370a97845d7600001192463a,JG337725,Y,7/12/2023 9:30,30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,ANGLE,ALLEY,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,Y,"OVER $1,500",7/12/2023 10:05,UNABLE TO DETERMINE,NOT APPLICABLE,4950,S,LOOMIS BLVD,933,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,9,4,7,41.80349514,-87.66011743,POINT (-87.660117427881 41.803495137714)
305fca2eb00058398460df1510ed8947285d5c9d7735d7d7f35cf4b913ab06e177980832afe520cbcfb55bb790411fd6891d6f004acd0a57f69500785804ee27,JG338386,,7/12/2023 8:30,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,,"$501 - $1,500",7/12/2023 18:35,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,3600,S,WESTERN AVE,911,,,,,,,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,1,0,8,4,7,41.82838159,-87.68512204,POINT (-87.685122042848 41.828381587588)
30d8349c33fdf0b6d89e4e7a87839c1d91e8c91cdde1b1efbb3647ea014d7f0939df13d38c9f472a12355b298f7bd3794fcf26b83aeccfc0480026de557dbae9,JG337622,,7/12/2023 7:25,30,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT ON GRADE,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",7/12/2023 7:33,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",NOT APPLICABLE,6060,N,JERSEY AVE,1711,,,,,,,3,NO INDICATION OF INJURY,0,0,0,0,0,4,0,7,4,7,41.99197217,-87.71150799,POINT (-87.711507992736 41.991972168318)
31531ae8c86b6ee6a1385374b55ce4d3cfba41dfd2c2520eb7e170c61007a81e7f4d3ddc58fac8c8d4a03e09aed7039629948e21f83cef3437e081d95dbab3b1,JG338324,,7/12/2023 16:22,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",7/12/2023 16:45,UNABLE TO DETERMINE,NOT APPLICABLE,396,E,ROOSEVELT DR,114,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,16,4,7,41.86759001,-87.61880824,POINT (-87.618808242223 41.86759001246)
3344b97e55ce0aab2df2d5212872f3a9cc3ca7207ac5b6c1c17acd6f6f466a7217867f379cff649ad3f747eaee8553bb38495c3a5b1f48b67118943c97a75925,JG299446,,6/13/2023 12:35,30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,REAR END,FOUR WAY,,STRAIGHT AND LEVEL,WET,NO DEFECTS,,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",6/13/2023 12:35,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1549,N,CICERO AVE,2533,Y,Y,,,,,3,NO INDICATION OF INJURY,0,0,0,0,0,6,0,12,3,6,41.90925241,-87.74596824,POINT (-87.745968238585 41.909252412982)
34459daec46948f3ec8a1a48192e1ea5ca4a42df8b247e14e7973385326181a692de305ea9141fa9969e30cb8215438ce1cb094785f34f3cbd5772ae3bea32f4,JG337843,,7/12/2023 10:40,30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,WET,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,,$500 OR LESS,7/12/2023 11:15,UNABLE TO DETERMINE,UNABLE TO DETERMINE,4638,S,KEDZIE AVE,821,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,10,4,7,41.80876996,-87.7041481,POINT (-87.704148097485 41.808769960115)
351595041def8372ca8759e943d33498352300b48360aeb4ab3622c1ed4b54aa249abc8f2d41814eede336b587621d1051e86f382d459327ee3699286a1ccc06,JG338577,,7/12/2023 8:05,30,NO CONTROLS,NO CONTROLS,UNKNOWN,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",7/12/2023 22:10,FAILING TO REDUCE SPEED TO AVOID CRASH,FOLLOWING TOO CLOSELY,2026,W,95TH ST,2221,,,,,,,3,NO INDICATION OF INJURY,0,0,0,0,0,3,0,8,4,7,41.72117331,-87.67346539,POINT (-87.673465390582 41.721173307361)
35e4e18a2885fa0abda266b0c4dce8b1d1f2d43cf2e401b6658b5c1f98234bf1b1598327fc75374fd2cf4b7f666cb1d643bd5204d6c857f6b1870b7eb7acef40,JG338450,,7/12/2023 19:15,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",7/12/2023 19:45,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2403,W,FOSTER AVE,2031,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,19,4,7,41.97578001,-87.68934508,POINT (-87.689345078455 41.975780010534)
36a39287580df46e51e0716010ed1f14fff4fdea9508070ee7d28c7c0fdbe3f30bbe0a91af802f633c83de4f982eaea32b5f82fbbfd8cbadac758e8e861c856f,JG337722,,7/12/2023 9:46,35,TRAFFIC SIGNAL,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,T-INTERSECTION,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",7/12/2023 9:50,NOT APPLICABLE,NOT APPLICABLE,7356,N,WESTERN AVE,2411,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,9,4,7,42.01567631,-87.69036335,POINT (-87.690363346165 42.015676305174)
37046dba570a9a152773d4b1683dd940e1154194cc2af720b4478556f2c29f2f77c39d2dba238f59fa2df27b98dd866d30f172f1683aab7556d080251089c5f8,JG337437,,7/12/2023 0:52,15,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,OTHER,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",7/12/2023 0:55,IMPROPER OVERTAKING/PASSING,UNABLE TO DETERMINE,1,S,MIDWAY ST,813,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,0,4,7,,,
3729041de1ed14c925272e8fda8161469e9a5fd6fa83d105ded85ff0422c4de9c1ecedec8173530a05c66060341443c43fc636e608be275151ed4e1bc16acf80,JG337715,,7/12/2023 9:20,35,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,FIXED OBJECT,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",7/12/2023 9:21,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,FAILING TO REDUCE SPEED TO AVOID CRASH,11716,S,WESTERN AVE,2212,,,,,,,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,9,4,7,41.68037805,-87.68094458,POINT (-87.680944581326 41.68037804649)
