CRASH_DATE,HIT_AND_RUN_I,CAUSES,AMBULANCE_REQUIRED,FATAL_ACCIDENT,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE
7/12/2023,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,17,4,7,41.75670479,-87.61442312
7/12/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,6,4,7,41.73518536,-87.66654771
7/12/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,6,4,7,41.80202315,-87.61627184
7/12/2023,Y,"IMPROPER OVERTAKING/PASSING, DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",Y,N,16,4,7,41.74874161,-87.58153461
7/12/2023,Y,"IMPROPER OVERTAKING/PASSING, IMPROPER OVERTAKING/PASSING",N,N,21,4,7,41.83832694,-87.61761266
7/12/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,16,4,7,41.88909518,-87.63156942
7/12/2023,N,"WEATHER, NOT APPLICABLE",Y,N,19,4,7,41.75621612,-87.72231285
7/12/2023,N,"FOLLOWING TOO CLOSELY, FAILING TO REDUCE SPEED TO AVOID CRASH",N,N,11,4,7,41.93245229,-87.668249
7/12/2023,N,"FOLLOWING TOO CLOSELY, NOT APPLICABLE",N,N,9,4,7,41.96820018,-87.71320847
7/12/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,15,4,7,41.80924002,-87.60883318
8/1/2020,N,"FAILING TO YIELD RIGHT-OF-WAY, FAILING TO YIELD RIGHT-OF-WAY",N,N,11,7,8,41.91138867,-87.66133725
7/12/2023,N,"IMPROPER OVERTAKING/PASSING, NOT APPLICABLE",N,N,11,4,7,41.90940341,-87.77242986
10/30/2021,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,12,7,10,41.89444276,-87.66151045
4/10/2020,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,10,6,4,41.94445271,-87.65441684
7/27/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,2,5,7,41.88196093,-87.724858
7/12/2023,N,"FOLLOWING TOO CLOSELY, UNABLE TO DETERMINE",Y,N,17,4,7,41.75072682,-87.63114073
7/12/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,20,4,7,41.69152372,-87.71064546
7/12/2023,N,"IMPROPER LANE USAGE, WEATHER",N,N,8,4,7,41.80760888,-87.73550198
1/4/2020,N,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",N,N,12,7,1,41.91050252,-87.6539803
7/12/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,10,4,7,41.89109008,-87.64642084
7/12/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,16,4,7,41.98218989,-87.66865163
7/12/2023,N,"IMPROPER OVERTAKING/PASSING, UNABLE TO DETERMINE",N,N,17,4,7,41.95878877,-87.66569037
7/13/2023,N,"DRIVING SKILLS/KNOWLEDGE/EXPERIENCE, DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",N,N,0,5,7,41.98325212,-87.6564548
7/12/2023,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,6,4,7,41.75526849,-87.56644778
7/12/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,14,4,7,41.94628904,-87.65444611
2/19/2020,Y,"FOLLOWING TOO CLOSELY, FOLLOWING TOO CLOSELY",N,N,15,4,2,41.80836841,-87.69549303
7/12/2023,N,"WEATHER, UNABLE TO DETERMINE",N,N,17,4,7,41.96983975,-87.74800414
7/12/2023,N,"EQUIPMENT - VEHICLE CONDITION, NOT APPLICABLE",Y,N,20,4,7,41.88819837,-87.61382202
1/18/2020,N,"FAILING TO REDUCE SPEED TO AVOID CRASH, NOT APPLICABLE",N,N,13,7,1,41.79352886,-87.66471969
7/12/2023,N,"PHYSICAL CONDITION OF DRIVER, NOT APPLICABLE",N,N,19,4,7,41.75118322,-87.67209326
7/12/2023,Y,"NOT APPLICABLE, NOT APPLICABLE",N,N,9,4,7,41.76539859,-87.6266955
7/12/2023,N,"IMPROPER OVERTAKING/PASSING, IMPROPER OVERTAKING/PASSING",N,N,17,4,7,41.76591607,-87.58112139
7/12/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, FAILING TO YIELD RIGHT-OF-WAY",N,N,15,4,7,41.90635661,-87.70778271
7/12/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,17,4,7,41.94516149,-87.67703094
11/20/2017,N,"IMPROPER TURNING/NO SIGNAL, FAILING TO REDUCE SPEED TO AVOID CRASH",N,N,8,2,11,41.91080385,-87.66101984
7/12/2023,N,"FAILING TO REDUCE SPEED TO AVOID CRASH, UNABLE TO DETERMINE",Y,N,15,4,7,41.95517088,-87.75706066
7/12/2023,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,19,4,7,41.74793631,-87.61226677
7/12/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,17,4,7,41.91798735,-87.6704507
1/18/2021,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,7,2,1,41.88250733,-87.6604404
7/25/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, UNABLE TO DETERMINE",Y,N,19,3,7,41.75100958,-87.62440142
7/12/2023,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,12,4,7,42.00525621,-87.81865875
7/26/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",Y,N,23,4,7,41.76632677,-87.56267344
12/27/2019,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,18,6,12,41.85090773,-87.67594954
7/12/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,18,4,7,41.78776746,-87.58655284
7/15/2020,N,"DISREGARDING ROAD MARKINGS, IMPROPER LANE USAGE",Y,N,16,4,7,41.91079724,-87.6613136
7/12/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, UNABLE TO DETERMINE",N,N,18,4,7,41.89955283,-87.67974852
7/12/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, UNABLE TO DETERMINE",N,N,8,4,7,41.88323435,-87.63664906
7/12/2023,Y,"IMPROPER BACKING, NOT APPLICABLE",N,N,22,4,7,41.86696892,-87.6684645
7/12/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, UNABLE TO DETERMINE",Y,N,20,4,7,41.72156629,-87.62516952
7/12/2023,N,"WEATHER, NOT APPLICABLE",N,N,13,4,7,41.70356988,-87.61381369
7/12/2023,N,"FAILING TO REDUCE SPEED TO AVOID CRASH, NOT APPLICABLE",N,N,10,4,7,41.95624426,-87.72783808
7/12/2023,N,"WEATHER, WEATHER",N,N,19,4,7,41.77842035,-87.7336817
5/5/2023,Y,"IMPROPER TURNING/NO SIGNAL, NOT APPLICABLE",Y,N,13,6,5,41.89408538,-87.62040431
7/12/2023,N,"WEATHER, UNABLE TO DETERMINE",Y,N,18,4,7,41.80271328,-87.6941936
7/12/2023,N,"DISREGARDING TRAFFIC SIGNALS, FAILING TO REDUCE SPEED TO AVOID CRASH",Y,N,22,4,7,41.98995275,-87.66041235
7/12/2023,N,"IMPROPER OVERTAKING/PASSING, IMPROPER OVERTAKING/PASSING",N,N,17,4,7,41.88753196,-87.70124079
7/12/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,17,4,7,41.95196186,-87.83651776
7/12/2023,N,"WEATHER, NOT APPLICABLE",N,N,7,4,7,41.90095892,-87.61992817
7/12/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,13,4,7,41.82414853,-87.61715141
7/12/2023,N,"IMPROPER OVERTAKING/PASSING, NOT APPLICABLE",Y,N,22,4,7,41.92702442,-87.64150484
8/26/2017,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,11,7,8,41.91097468,-87.66132072
7/12/2023,N,"IMPROPER TURNING/NO SIGNAL, NOT APPLICABLE",N,N,12,4,7,41.79312636,-87.74293177
7/12/2023,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,8,4,7,41.88458647,-87.75507276
3/9/2020,Y,"NOT APPLICABLE, NOT APPLICABLE",N,N,12,2,3,41.88079069,-87.71242878
7/12/2023,Y,"DISREGARDING STOP SIGN, NOT APPLICABLE",N,N,23,4,7,41.7450187,-87.64858955
7/12/2023,N,"FAILING TO REDUCE SPEED TO AVOID CRASH, WEATHER",N,N,9,4,7,41.77568814,-87.66396881
7/12/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",Y,N,16,4,7,41.75031089,-87.6827074
7/12/2023,Y,"WEATHER, UNABLE TO DETERMINE",N,N,5,4,7,41.88006692,-87.66624145
7/12/2023,N,"DISREGARDING TRAFFIC SIGNALS, NOT APPLICABLE",Y,N,19,4,7,41.9220803,-87.63819132
7/12/2023,N,"DRIVING SKILLS/KNOWLEDGE/EXPERIENCE, VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",N,N,18,4,7,41.88452047,-87.64695489
8/28/2021,N,"FAILING TO REDUCE SPEED TO AVOID CRASH, UNABLE TO DETERMINE",Y,N,4,7,8,41.91242176,-87.66172385
7/26/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",N,N,6,4,7,,
7/12/2023,N,"DISREGARDING TRAFFIC SIGNALS, NOT APPLICABLE",N,N,19,4,7,41.88834939,-87.63686409
7/12/2023,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,11,4,7,41.96587876,-87.70579935
7/12/2023,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,16,4,7,41.95358308,-87.7432838
7/12/2023,N,"DISREGARDING STOP SIGN, NOT APPLICABLE",N,N,11,4,7,41.84479649,-87.69048708
7/12/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",N,N,19,4,7,41.69440268,-87.6209382
7/12/2023,Y,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",N,N,14,4,7,,
7/12/2023,N,"IMPROPER OVERTAKING/PASSING, UNABLE TO DETERMINE",N,N,15,4,7,41.95610886,-87.65473744
7/12/2023,N,"DRIVING SKILLS/KNOWLEDGE/EXPERIENCE, NOT APPLICABLE",N,N,9,4,7,41.9830329,-87.76849011
7/12/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,16,4,7,41.90763417,-87.67753457
7/12/2023,N,"DISREGARDING TRAFFIC SIGNALS, UNABLE TO DETERMINE",N,N,8,4,7,41.89589708,-87.68427765
7/12/2023,N,"WEATHER, NOT APPLICABLE",N,N,5,4,7,41.90152792,-87.62138617
7/12/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",Y,N,6,4,7,41.90075297,-87.624235
7/12/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,9,4,7,41.79350627,-87.58575578
7/12/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,5,4,7,41.89721761,-87.66772285
7/12/2023,N,"IMPROPER BACKING, NOT APPLICABLE",N,N,13,4,7,42.01212839,-87.69220233
7/12/2023,Y,"IMPROPER TURNING/NO SIGNAL, NOT APPLICABLE",N,N,15,4,7,41.75812468,-87.60277877
7/12/2023,N,"WEATHER, UNABLE TO DETERMINE",N,N,13,4,7,41.94395757,-87.70517378
7/12/2023,N,"EQUIPMENT - VEHICLE CONDITION, FAILING TO REDUCE SPEED TO AVOID CRASH",Y,N,9,4,7,41.77567903,-87.57171366
7/12/2023,N,"IMPROPER BACKING, FAILING TO YIELD RIGHT-OF-WAY",N,N,12,4,7,41.91247294,-87.64575457
7/12/2023,N,"FOLLOWING TOO CLOSELY, NOT APPLICABLE",N,N,7,4,7,41.81535908,-87.70411295
7/12/2023,N,"FOLLOWING TOO CLOSELY, FAILING TO REDUCE SPEED TO AVOID CRASH",N,N,10,4,7,41.9031953,-87.68329137
7/12/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,8,4,7,41.77943158,-87.59744307
7/12/2023,N,"FOLLOWING TOO CLOSELY, UNABLE TO DETERMINE",N,N,18,4,7,41.94246499,-87.71274985
7/12/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,11,4,7,41.86919892,-87.62421368
7/12/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",N,N,17,4,7,41.89096978,-87.62430764
7/12/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,6,4,7,41.95322372,-87.77815398
7/12/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,14,4,7,41.90030756,-87.64283875
7/12/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,14,4,7,41.98448823,-87.69206228
7/12/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",Y,N,17,4,7,41.79160987,-87.7033556
7/12/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,14,4,7,41.66432788,-87.62485977
7/12/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,8,4,7,41.80084059,-87.73210084
7/12/2023,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,14,4,7,41.99251172,-87.80577735
7/12/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, FAILING TO YIELD RIGHT-OF-WAY",Y,N,11,4,7,41.81466863,-87.62150353
7/26/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",Y,N,10,4,7,41.70721036,-87.62835881
7/12/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",Y,N,22,4,7,41.80222063,-87.60655293
7/12/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,13,4,7,41.85883568,-87.71772087
7/12/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,18,4,7,41.94695818,-87.71532486
7/12/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,11,4,7,41.95423658,-87.66486474
7/12/2023,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,9,4,7,41.79084766,-87.67163721
7/12/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",Y,N,15,4,7,41.80923716,-87.6318671
12/23/2019,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,2,2,12,41.77219359,-87.62201963
7/12/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,18,4,7,42.01259147,-87.81501068
7/12/2023,N,"DISREGARDING TRAFFIC SIGNALS, DISREGARDING TRAFFIC SIGNALS",N,N,21,4,7,41.79456101,-87.63163511
7/12/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,20,4,7,41.94188302,-87.644605
7/12/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,15,4,7,41.91185695,-87.62616952
7/24/2022,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,19,1,7,41.91097468,-87.66132072
7/12/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, FAILING TO YIELD RIGHT-OF-WAY",N,N,14,4,7,41.97946576,-87.71369923
7/12/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,12,4,7,41.83637974,-87.69485357
7/12/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,12,4,7,41.90353753,-87.72617864
7/12/2023,Y,"IMPROPER BACKING, NOT APPLICABLE",N,N,14,4,7,41.87381968,-87.75609907
7/25/2019,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",Y,N,16,5,7,41.78198374,-87.61372184
6/7/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,0,4,6,41.90279522,-87.64609631
7/24/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,4,2,7,,
7/26/2023,N,"DISTRACTION - FROM OUTSIDE VEHICLE, NOT APPLICABLE",N,N,11,4,7,41.76407961,-87.68053004
7/26/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,9,4,7,41.77308468,-87.61506163
7/26/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,4,4,7,41.75173733,-87.55910445
7/21/2023,N,"FOLLOWING TOO CLOSELY, UNABLE TO DETERMINE",N,N,19,6,7,41.96176451,-87.64795746
7/27/2023,N,"DRIVING SKILLS/KNOWLEDGE/EXPERIENCE, UNABLE TO DETERMINE",N,N,16,5,7,41.74412703,-87.60142746
7/27/2023,Y,"FOLLOWING TOO CLOSELY, FAILING TO REDUCE SPEED TO AVOID CRASH",N,N,12,5,7,41.82998515,-87.67808894
7/27/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",N,N,7,5,7,41.92087469,-87.67978402
7/25/2023,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,16,3,7,41.78016863,-87.62529227
7/27/2023,Y,"FOLLOWING TOO CLOSELY, FOLLOWING TOO CLOSELY",N,N,7,5,7,41.89483421,-87.75522257
7/27/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, UNABLE TO DETERMINE",N,N,17,5,7,41.84006518,-87.71086308
7/27/2023,N,"IMPROPER BACKING, UNABLE TO DETERMINE",N,N,18,5,7,41.8001784,-87.58751619
7/27/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,8,5,7,41.96061186,-87.7475936
7/27/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,16,5,7,41.92583183,-87.64381655
7/27/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,14,5,7,41.87644767,-87.62589774
7/27/2023,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,23,5,7,41.80244043,-87.58477857
7/26/2023,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",Y,N,10,4,7,41.94770946,-87.64308287
7/27/2023,N,"FOLLOWING TOO CLOSELY, DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",N,N,1,5,7,41.89665314,-87.62223966
7/27/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,16,5,7,41.77992652,-87.63197933
7/23/2023,N,"FAILING TO REDUCE SPEED TO AVOID CRASH, NOT APPLICABLE",N,N,17,1,7,41.9275212,-87.7806467
7/27/2023,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,6,5,7,41.73491483,-87.72446859
7/24/2023,N,"DISREGARDING TRAFFIC SIGNALS, DISREGARDING OTHER TRAFFIC SIGNS",Y,N,8,2,7,41.87739611,-87.69633892
7/27/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, UNABLE TO DETERMINE",N,N,1,5,7,41.80908244,-87.63103087
7/26/2023,N,"UNABLE TO DETERMINE, WEATHER",N,N,10,4,7,41.85299122,-87.62938693
7/17/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,8,2,7,41.89955989,-87.6870888
7/27/2023,Y,"FOLLOWING TOO CLOSELY, UNABLE TO DETERMINE",N,N,4,5,7,42.00511132,-87.67958811
7/19/2023,Y,"FOLLOWING TOO CLOSELY, FOLLOWING TOO CLOSELY",N,N,15,4,7,41.88712191,-87.65203576
7/27/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,13,5,7,41.97081203,-87.69010846
7/27/2023,Y,"IMPROPER LANE USAGE, NOT APPLICABLE",N,N,20,5,7,41.88635623,-87.74317042
7/25/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,6,3,7,41.86051038,-87.6128731
7/24/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",Y,N,9,2,7,41.72225727,-87.58527557
7/27/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,13,5,7,41.79152143,-87.59950057
7/27/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,13,5,7,41.9288019,-87.75566018
7/27/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, UNABLE TO DETERMINE",N,N,21,5,7,41.78499863,-87.64476987
7/26/2023,Y,"DISREGARDING TRAFFIC SIGNALS, UNABLE TO DETERMINE",Y,N,6,4,7,41.88438365,-87.74556826
7/27/2023,N,"FOLLOWING TOO CLOSELY, NOT APPLICABLE",N,N,8,5,7,41.72792435,-87.55303747
7/27/2023,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,16,5,7,41.90294204,-87.6920984
7/27/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,17,5,7,41.89012394,-87.63159666
7/27/2023,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,9,5,7,41.9073661,-87.76569382
7/27/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,8,5,7,41.79744658,-87.74274118
7/23/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",Y,N,21,1,7,41.97713934,-87.75458801
7/27/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,17,5,7,41.87665354,-87.7641334
7/27/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",Y,N,18,5,7,41.96975089,-87.74259704
7/27/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,2,5,7,41.76984135,-87.61038232
7/27/2023,N,"PHYSICAL CONDITION OF DRIVER, UNABLE TO DETERMINE",Y,N,11,5,7,41.9765282,-87.69421888
7/27/2023,Y,"FAILING TO YIELD RIGHT-OF-WAY, FAILING TO YIELD RIGHT-OF-WAY",N,N,15,5,7,41.92404025,-87.75302368
7/20/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,5,5,7,41.72237436,-87.58527627
7/27/2023,N,"VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.), VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",N,N,15,5,7,41.94653008,-87.70665609
7/18/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",Y,N,18,3,7,41.75162691,-87.56558127
7/26/2023,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,20,4,7,41.90389434,-87.67224469
7/27/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,6,5,7,41.79328343,-87.72689955
7/27/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,2,5,7,41.75700363,-87.5918235
7/26/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,0,4,7,41.66226435,-87.64008418
7/27/2023,N,"DRIVING SKILLS/KNOWLEDGE/EXPERIENCE, NOT APPLICABLE",N,N,17,5,7,41.75912382,-87.58629429
7/27/2023,N,"FOLLOWING TOO CLOSELY, UNABLE TO DETERMINE",N,N,14,5,7,41.94004691,-87.65239336
7/27/2023,Y,"FAILING TO YIELD RIGHT-OF-WAY, FAILING TO REDUCE SPEED TO AVOID CRASH",Y,N,10,5,7,41.88877741,-87.74573123
7/21/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,3,6,7,41.91155984,-87.74658638
7/28/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,2,6,7,41.88380414,-87.68635786
7/27/2023,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,19,5,7,41.96794568,-87.74524684
7/26/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, FOLLOWING TOO CLOSELY",N,N,19,4,7,41.75699518,-87.5855441
7/21/2023,Y,"DRIVING SKILLS/KNOWLEDGE/EXPERIENCE, DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",N,N,13,6,7,41.85213019,-87.63185039
7/26/2023,N,"IMPROPER OVERTAKING/PASSING, UNABLE TO DETERMINE",N,N,21,4,7,41.75889803,-87.56622467
7/27/2023,N,"IMPROPER LANE USAGE, UNABLE TO DETERMINE",N,N,17,5,7,41.86681214,-87.64705924
7/27/2023,N,"FAILING TO REDUCE SPEED TO AVOID CRASH, NOT APPLICABLE",Y,N,12,5,7,41.91897207,-87.76634722
7/27/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,10,5,7,41.72204178,-87.61178855
7/27/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,11,5,7,41.852218,-87.66617016
7/27/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,18,5,7,41.90349891,-87.66377351
7/27/2023,N,"IMPROPER LANE USAGE, IMPROPER LANE USAGE",N,N,8,5,7,41.90052804,-87.71143735
7/27/2023,N,"FAILING TO REDUCE SPEED TO AVOID CRASH, FAILING TO REDUCE SPEED TO AVOID CRASH",N,N,15,5,7,41.93227442,-87.66992264
7/27/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, FAILING TO REDUCE SPEED TO AVOID CRASH",Y,N,16,5,7,41.9393515,-87.69848351
7/27/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,9,5,7,41.83119241,-87.6192892
7/27/2023,N,"FOLLOWING TOO CLOSELY, FOLLOWING TOO CLOSELY",N,N,16,5,7,41.89179146,-87.62765774
7/27/2023,Y,"IMPROPER OVERTAKING/PASSING, UNABLE TO DETERMINE",N,N,12,5,7,41.85407104,-87.64160034
7/27/2023,Y,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER, UNABLE TO DETERMINE",N,N,19,5,7,41.88031878,-87.66691311
7/27/2023,N,"RELATED TO BUS STOP, NOT APPLICABLE",Y,N,9,5,7,41.96089433,-87.72324313
7/27/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,9,5,7,41.71002267,-87.61003797
7/27/2023,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,2,5,7,41.89765681,-87.75091479
7/27/2023,N,"IMPROPER BACKING, NOT APPLICABLE",N,N,16,5,7,41.8869985,-87.7743793
7/26/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",Y,N,13,4,7,41.86951138,-87.65690442
7/27/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",N,N,10,5,7,41.78592972,-87.72065239
7/27/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,16,5,7,41.86204533,-87.62417707
7/27/2023,Y,"IMPROPER BACKING, UNABLE TO DETERMINE",N,N,12,5,7,41.94595166,-87.64282381
7/27/2023,N,"PHYSICAL CONDITION OF DRIVER, UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED)",Y,N,19,5,7,41.75213684,-87.64422891
7/27/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,0,5,7,41.96447821,-87.72072937
7/27/2023,N,"DISREGARDING OTHER TRAFFIC SIGNS, NOT APPLICABLE",N,N,18,5,7,41.75640041,-87.62486969
7/27/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,14,5,7,41.65596906,-87.60498318
7/27/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,10,5,7,41.72084893,-87.68191511
7/27/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",N,N,9,5,7,41.87860508,-87.73857401
7/27/2023,N,"DRIVING ON WRONG SIDE/WRONG WAY, DRIVING ON WRONG SIDE/WRONG WAY",N,N,15,5,7,41.91520098,-87.74893362
7/27/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",N,N,10,5,7,41.88575954,-87.69532918
